"","seasonality"
"F.2000.apr.1",0.0193119144509287
"F.2000.apr.2",0.0193119144509287
"F.2000.may.1",9.73306903689111e-05
"F.2000.may.2",9.73306903689111e-05
"F.2000.jun.1",0.040381540511065
"F.2000.jun.2",0.040381540511065
"F.2000.jul.1",0.04445037802865
"F.2000.jul.2",0.04445037802865
"F.2000.aug.1",0.0526560180770352
"F.2000.aug.2",0.0526560180770352
"F.2000.sep.1",0.0144541300814471
"F.2000.sep.2",0.0144541300814471
"F.2000.oct.1",8.42377875211979e-05
"F.2000.oct.2",8.42377875211979e-05
"F.2000.nov.1",0.00278023903690781
"F.2000.nov.2",0.00278023903690781
"F.2000.dec.1",0.137642526347029
"F.2000.dec.2",0.137642526347029
"F.2001.jan.1",0.0343396718934142
"F.2001.jan.2",0.0343396718934142
"F.2001.feb.1",0.212748917599466
"F.2001.feb.2",0.212748917599466
"F.2001.mar.1",0.0156209024772702
"F.2001.mar.2",0.0156209024772702
"F.2001.apr.1",0.0226762092848991
"F.2001.apr.2",0.0226762092848991
"F.2001.may.1",0.0182281113437963
"F.2001.may.2",0.0182281113437963
"F.2001.jun.1",0.00778692131417672
"F.2001.jun.2",0.00778692131417672
"F.2001.jul.1",0.116548304477279
"F.2001.jul.2",0.116548304477279
"F.2001.aug.1",0.0264689716482323
"F.2001.aug.2",0.0264689716482323
"F.2001.sep.1",0.012408332215026
"F.2001.sep.2",0.012408332215026
"F.2001.oct.1",0.0115241749074616
"F.2001.oct.2",0.0115241749074616
"F.2001.nov.1",0.0146272479278717
"F.2001.nov.2",0.0146272479278717
"F.2001.dec.1",0.00702223491110739
"F.2001.dec.2",0.00702223491110739
"F.2002.jan.1",0.114017653386122
"F.2002.jan.2",0.114017653386122
"F.2002.feb.1",0.223856699479259
"F.2002.feb.2",0.223856699479259
"F.2002.mar.1",0.152483123548829
"F.2002.mar.2",0.152483123548829
"F.2002.apr.1",0.00366240560513855
"F.2002.apr.2",0.00366240560513855
"F.2002.may.1",0
"F.2002.may.2",0
"F.2002.jun.1",0.000574105496734469
"F.2002.jun.2",0.000574105496734469
"F.2002.jul.1",0.00274659082240522
"F.2002.jul.2",0.00274659082240522
"F.2002.aug.1",0
"F.2002.aug.2",0
"F.2002.sep.1",0
"F.2002.sep.2",0
"F.2002.oct.1",0
"F.2002.oct.2",0
"F.2002.nov.1",0.00265942166151173
"F.2002.nov.2",0.00265942166151173
"F.2002.dec.1",0
"F.2002.dec.2",0
"F.2003.jan.1",0.234547615809863
"F.2003.jan.2",0.234547615809863
"F.2003.feb.1",0.171401742050642
"F.2003.feb.2",0.171401742050642
"F.2003.mar.1",0.0199504726496708
"F.2003.mar.2",0.0199504726496708
"F.2003.apr.1",0.0115907624432834
"F.2003.apr.2",0.0115907624432834
"F.2003.may.1",0.00570836144287914
"F.2003.may.2",0.00570836144287914
"F.2003.jun.1",0.0122642514783332
"F.2003.jun.2",0.0122642514783332
"F.2003.jul.1",0
"F.2003.jul.2",0
"F.2003.aug.1",0.0113681473526669
"F.2003.aug.2",0.0113681473526669
"F.2003.sep.1",0.03184644515713
"F.2003.sep.2",0.03184644515713
"F.2003.oct.1",0
"F.2003.oct.2",0
"F.2003.nov.1",0
"F.2003.nov.2",0
"F.2003.dec.1",0.001322201615532
"F.2003.dec.2",0.001322201615532
"F.2004.jan.1",0.0218386308471811
"F.2004.jan.2",0.0218386308471811
"F.2004.feb.1",0.0168568466351392
"F.2004.feb.2",0.0168568466351392
"F.2004.mar.1",0.00723476794602183
"F.2004.mar.2",0.00723476794602183
"F.2004.apr.1",0.0113991667857977
"F.2004.apr.2",0.0113991667857977
"F.2004.may.1",0.276489602081718
"F.2004.may.2",0.276489602081718
"F.2004.jun.1",0.166180985704142
"F.2004.jun.2",0.166180985704142
"F.2004.jul.1",0
"F.2004.jul.2",0
"F.2004.aug.1",0
"F.2004.aug.2",0
"F.2004.sep.1",0
"F.2004.sep.2",0
"F.2004.oct.1",0
"F.2004.oct.2",0
"F.2004.nov.1",0
"F.2004.nov.2",0
"F.2004.dec.1",0
"F.2004.dec.2",0
"F.2005.jan.1",0.0416666666666667
"F.2005.jan.2",0.0416666666666667
"F.2005.feb.1",0.0416666666666667
"F.2005.feb.2",0.0416666666666667
"F.2005.mar.1",0.0416666666666667
"F.2005.mar.2",0.0416666666666667
"F.2005.apr.1",0.0416666666666667
"F.2005.apr.2",0.0416666666666667
"F.2005.may.1",0.0416666666666667
"F.2005.may.2",0.0416666666666667
"F.2005.jun.1",0.0416666666666667
"F.2005.jun.2",0.0416666666666667
"F.2005.jul.1",0.0416666666666667
"F.2005.jul.2",0.0416666666666667
"F.2005.aug.1",0.0416666666666667
"F.2005.aug.2",0.0416666666666667
"F.2005.sep.1",0.0416666666666667
"F.2005.sep.2",0.0416666666666667
"F.2005.oct.1",0.0416666666666667
"F.2005.oct.2",0.0416666666666667
"F.2005.nov.1",0.0416666666666667
"F.2005.nov.2",0.0416666666666667
"F.2005.dec.1",0.0416666666666667
"F.2005.dec.2",0.0416666666666667
"F.2006.jan.1",0.0416666666666667
"F.2006.jan.2",0.0416666666666667
"F.2006.feb.1",0.0416666666666667
"F.2006.feb.2",0.0416666666666667
"F.2006.mar.1",0.0416666666666667
"F.2006.mar.2",0.0416666666666667
"F.2006.apr.1",0.0416666666666667
"F.2006.apr.2",0.0416666666666667
"F.2006.may.1",0.0416666666666667
"F.2006.may.2",0.0416666666666667
"F.2006.jun.1",0.0416666666666667
"F.2006.jun.2",0.0416666666666667
"F.2006.jul.1",0.0416666666666667
"F.2006.jul.2",0.0416666666666667
"F.2006.aug.1",0.0416666666666667
"F.2006.aug.2",0.0416666666666667
"F.2006.sep.1",0.0416666666666667
"F.2006.sep.2",0.0416666666666667
"F.2006.oct.1",0.0416666666666667
"F.2006.oct.2",0.0416666666666667
"F.2006.nov.1",0.0416666666666667
"F.2006.nov.2",0.0416666666666667
"F.2006.dec.1",0.0416666666666667
"F.2006.dec.2",0.0416666666666667
"F.2007.jan.1",0.0416666666666667
"F.2007.jan.2",0.0416666666666667
"F.2007.feb.1",0.0416666666666667
"F.2007.feb.2",0.0416666666666667
"F.2007.mar.1",0.0416666666666667
"F.2007.mar.2",0.0416666666666667
"F.2007.apr.1",0.0416666666666667
"F.2007.apr.2",0.0416666666666667
"F.2007.may.1",0.0416666666666667
"F.2007.may.2",0.0416666666666667
"F.2007.jun.1",0.0416666666666667
"F.2007.jun.2",0.0416666666666667
"F.2007.jul.1",0.0416666666666667
"F.2007.jul.2",0.0416666666666667
"F.2007.aug.1",0.0416666666666667
"F.2007.aug.2",0.0416666666666667
"F.2007.sep.1",0.0416666666666667
"F.2007.sep.2",0.0416666666666667
"F.2007.oct.1",0.0416666666666667
"F.2007.oct.2",0.0416666666666667
"F.2007.nov.1",0.0416666666666667
"F.2007.nov.2",0.0416666666666667
"F.2007.dec.1",0.0416666666666667
"F.2007.dec.2",0.0416666666666667
"F.2008.jan.1",0.0416666666666667
"F.2008.jan.2",0.0416666666666667
"F.2008.feb.1",0.0416666666666667
"F.2008.feb.2",0.0416666666666667
"F.2008.mar.1",0.0416666666666667
"F.2008.mar.2",0.0416666666666667
"F.2008.apr.1",0.0416666666666667
"F.2008.apr.2",0.0416666666666667
"F.2008.may.1",0.0416666666666667
"F.2008.may.2",0.0416666666666667
"F.2008.jun.1",0.0416666666666667
"F.2008.jun.2",0.0416666666666667
"F.2008.jul.1",0.0416666666666667
"F.2008.jul.2",0.0416666666666667
"F.2008.aug.1",0.0416666666666667
"F.2008.aug.2",0.0416666666666667
"F.2008.sep.1",0.0416666666666667
"F.2008.sep.2",0.0416666666666667
"F.2008.oct.1",0.0416666666666667
"F.2008.oct.2",0.0416666666666667
"F.2008.nov.1",0.0416666666666667
"F.2008.nov.2",0.0416666666666667
"F.2008.dec.1",0.0416666666666667
"F.2008.dec.2",0.0416666666666667
