"","seasonality"
"F.1997.mar.2",0.0416666666666667
"F.1997.apr.1",0.0416666666666667
"F.1997.apr.2",0.0416666666666667
"F.1997.may.1",0.0416666666666667
"F.1997.may.2",0.0416666666666667
"F.1997.jun.1",0.0416666666666667
"F.1997.jun.2",0.0416666666666667
"F.1997.jul.1",0.0416666666666667
"F.1997.jul.2",0.0416666666666667
"F.1997.aug.1",0.0416666666666667
"F.1997.aug.2",0.0416666666666667
"F.1997.sep.1",0.0416666666666667
"F.1997.sep.2",0.0416666666666667
"F.1997.oct.1",0.0416666666666667
"F.1997.oct.2",0.0416666666666667
"F.1997.nov.1",0.0416666666666667
"F.1997.nov.2",0.0416666666666667
"F.1997.dec.1",0.0416666666666667
"F.1997.dec.2",0.0416666666666667
"F.1998.jan.1",0.0416666666666667
"F.1998.jan.2",0.0416666666666667
"F.1998.feb.1",0.0416666666666667
"F.1998.feb.2",0.0416666666666667
"F.1998.mar.1",0.0416666666666667
"F.1998.mar.2",0.0416666666666667
"F.1998.apr.1",0.0416666666666667
"F.1998.apr.2",0.0416666666666667
"F.1998.may.1",0.0416666666666667
"F.1998.may.2",0.0416666666666667
"F.1998.jun.1",0.0416666666666667
"F.1998.jun.2",0.0416666666666667
"F.1998.jul.1",0.0416666666666667
"F.1998.jul.2",0.0416666666666667
"F.1998.aug.1",0.0416666666666667
"F.1998.aug.2",0.0416666666666667
"F.1998.sep.1",0.0416666666666667
"F.1998.sep.2",0.0416666666666667
"F.1998.oct.1",0.0416666666666667
"F.1998.oct.2",0.0416666666666667
"F.1998.nov.1",0.0416666666666667
"F.1998.nov.2",0.0416666666666667
"F.1998.dec.1",0.0416666666666667
"F.1998.dec.2",0.0416666666666667
"F.1999.jan.1",0.0416666666666667
"F.1999.jan.2",0.0416666666666667
"F.1999.feb.1",0.0416666666666667
"F.1999.feb.2",0.0416666666666667
"F.1999.mar.1",0.0416666666666667
"F.1999.mar.2",0.0416666666666667
"F.1999.apr.1",0.0416666666666667
"F.1999.apr.2",0.0416666666666667
"F.1999.may.1",0.0416666666666667
"F.1999.may.2",0.0416666666666667
"F.1999.jun.1",0.0416666666666667
"F.1999.jun.2",0.0416666666666667
"F.1999.jul.1",0.0416666666666667
"F.1999.jul.2",0.0416666666666667
"F.1999.aug.1",0.0416666666666667
"F.1999.aug.2",0.0416666666666667
"F.1999.sep.1",0.0416666666666667
"F.1999.sep.2",0.0416666666666667
"F.1999.oct.1",0.0416666666666667
"F.1999.oct.2",0.0416666666666667
"F.1999.nov.1",0.0416666666666667
"F.1999.nov.2",0.0416666666666667
"F.1999.dec.1",0.0416666666666667
"F.1999.dec.2",0.0416666666666667
"F.2000.jan.1",0.0416666666666667
"F.2000.jan.2",0.0416666666666667
"F.2000.feb.1",0.0416666666666667
"F.2000.feb.2",0.0416666666666667
"F.2000.mar.1",0.0416666666666667
"F.2000.mar.2",0.0416666666666667
"F.2000.apr.1",0.0416666666666667
"F.2000.apr.2",0.0416666666666667
"F.2000.may.1",0.0416666666666667
"F.2000.may.2",0.0416666666666667
"F.2000.jun.1",0.0416666666666667
"F.2000.jun.2",0.0416666666666667
"F.2000.jul.1",0.0416666666666667
"F.2000.jul.2",0.0416666666666667
"F.2000.aug.1",0.0416666666666667
"F.2000.aug.2",0.0416666666666667
"F.2000.sep.1",0.0416666666666667
"F.2000.sep.2",0.0416666666666667
"F.2000.oct.1",0.0416666666666667
"F.2000.oct.2",0.0416666666666667
"F.2000.nov.1",0.0416666666666667
"F.2000.nov.2",0.0416666666666667
"F.2000.dec.1",0.0416666666666667
"F.2000.dec.2",0.0416666666666667
"F.2001.jan.1",0.0416666666666667
"F.2001.jan.2",0.0416666666666667
"F.2001.feb.1",0.0416666666666667
"F.2001.feb.2",0.0416666666666667
"F.2001.mar.1",0.0416666666666667
"F.2001.mar.2",0.0416666666666667
"F.2001.apr.1",0.0416666666666667
"F.2001.apr.2",0.0416666666666667
"F.2001.may.1",0.0416666666666667
"F.2001.may.2",0.0416666666666667
"F.2001.jun.1",0.0416666666666667
"F.2001.jun.2",0.0416666666666667
"F.2001.jul.1",0.0416666666666667
"F.2001.jul.2",0.0416666666666667
"F.2001.aug.1",0.0416666666666667
"F.2001.aug.2",0.0416666666666667
"F.2001.sep.1",0.0416666666666667
"F.2001.sep.2",0.0416666666666667
"F.2001.oct.1",0.0416666666666667
"F.2001.oct.2",0.0416666666666667
"F.2001.nov.1",0.0416666666666667
"F.2001.nov.2",0.0416666666666667
"F.2001.dec.1",0.0416666666666667
"F.2001.dec.2",0.0416666666666667
"F.2002.jan.1",0.0416666666666667
"F.2002.jan.2",0.0416666666666667
"F.2002.feb.1",0.0416666666666667
"F.2002.feb.2",0.0416666666666667
"F.2002.mar.1",0.0416666666666667
"F.2002.mar.2",0.0416666666666667
"F.2002.apr.1",0.0416666666666667
"F.2002.apr.2",0.0416666666666667
"F.2002.may.1",0.0416666666666667
"F.2002.may.2",0.0416666666666667
"F.2002.jun.1",0.0416666666666667
"F.2002.jun.2",0.0416666666666667
"F.2002.jul.1",0.0416666666666667
"F.2002.jul.2",0.0416666666666667
"F.2002.aug.1",0.0416666666666667
"F.2002.aug.2",0.0416666666666667
"F.2002.sep.1",0.0416666666666667
"F.2002.sep.2",0.0416666666666667
"F.2002.oct.1",0.0416666666666667
"F.2002.oct.2",0.0416666666666667
"F.2002.nov.1",0.0416666666666667
"F.2002.nov.2",0.0416666666666667
"F.2002.dec.1",0.0416666666666667
"F.2002.dec.2",0.0416666666666667
"F.2003.jan.1",0.0416666666666667
"F.2003.jan.2",0.0416666666666667
"F.2003.feb.1",0.0416666666666667
"F.2003.feb.2",0.0416666666666667
"F.2003.mar.1",0.0416666666666667
"F.2003.mar.2",0.0416666666666667
"F.2003.apr.1",0.0416666666666667
"F.2003.apr.2",0.0416666666666667
"F.2003.may.1",0.0416666666666667
"F.2003.may.2",0.0416666666666667
"F.2003.jun.1",0.0416666666666667
"F.2003.jun.2",0.0416666666666667
"F.2003.jul.1",0.0416666666666667
"F.2003.jul.2",0.0416666666666667
"F.2003.aug.1",0.0416666666666667
"F.2003.aug.2",0.0416666666666667
"F.2003.sep.1",0.0416666666666667
"F.2003.sep.2",0.0416666666666667
"F.2003.oct.1",0.0416666666666667
"F.2003.oct.2",0.0416666666666667
"F.2003.nov.1",0.0416666666666667
"F.2003.nov.2",0.0416666666666667
"F.2003.dec.1",0.0416666666666667
"F.2003.dec.2",0.0416666666666667
"F.2004.jan.1",0.0416666666666667
"F.2004.jan.2",0.0416666666666667
"F.2004.feb.1",0.0416666666666667
"F.2004.feb.2",0.0416666666666667
"F.2004.mar.1",0.0416666666666667
"F.2004.mar.2",0.0416666666666667
"F.2004.apr.1",0.0416666666666667
"F.2004.apr.2",0.0416666666666667
"F.2004.may.1",0.0416666666666667
"F.2004.may.2",0.0416666666666667
"F.2004.jun.1",0.0416666666666667
"F.2004.jun.2",0.0416666666666667
"F.2004.jul.1",0.0416666666666667
"F.2004.jul.2",0.0416666666666667
"F.2004.aug.1",0.0416666666666667
"F.2004.aug.2",0.0416666666666667
"F.2004.sep.1",0.0416666666666667
"F.2004.sep.2",0.0416666666666667
"F.2004.oct.1",0.0416666666666667
"F.2004.oct.2",0.0416666666666667
"F.2004.nov.1",0.0416666666666667
"F.2004.nov.2",0.0416666666666667
"F.2004.dec.1",0.0416666666666667
"F.2004.dec.2",0.0416666666666667
"F.2005.jan.1",0.0416666666666667
"F.2005.jan.2",0.0416666666666667
"F.2005.feb.1",0.0416666666666667
"F.2005.feb.2",0.0416666666666667
"F.2005.mar.1",0.0416666666666667
"F.2005.mar.2",0.0416666666666667
"F.2005.apr.1",0.0416666666666667
"F.2005.apr.2",0.0416666666666667
"F.2005.may.1",0.0416666666666667
"F.2005.may.2",0.0416666666666667
"F.2005.jun.1",0.0416666666666667
"F.2005.jun.2",0.0416666666666667
"F.2005.jul.1",0.0416666666666667
"F.2005.jul.2",0.0416666666666667
"F.2005.aug.1",0.0416666666666667
"F.2005.aug.2",0.0416666666666667
"F.2005.sep.1",0.0416666666666667
"F.2005.sep.2",0.0416666666666667
"F.2005.oct.1",0.0416666666666667
"F.2005.oct.2",0.0416666666666667
"F.2005.nov.1",0.0416666666666667
"F.2005.nov.2",0.0416666666666667
"F.2005.dec.1",0.0416666666666667
"F.2005.dec.2",0.0416666666666667
"F.2006.jan.1",0.0416666666666667
"F.2006.jan.2",0.0416666666666667
"F.2006.feb.1",0.0416666666666667
"F.2006.feb.2",0.0416666666666667
"F.2006.mar.1",0.0416666666666667
"F.2006.mar.2",0.0416666666666667
"F.2006.apr.1",0.0416666666666667
"F.2006.apr.2",0.0416666666666667
"F.2006.may.1",0.0416666666666667
"F.2006.may.2",0.0416666666666667
"F.2006.jun.1",0.0416666666666667
"F.2006.jun.2",0.0416666666666667
"F.2006.jul.1",0.0416666666666667
"F.2006.jul.2",0.0416666666666667
"F.2006.aug.1",0.0416666666666667
"F.2006.aug.2",0.0416666666666667
"F.2006.sep.1",0.0416666666666667
"F.2006.sep.2",0.0416666666666667
"F.2006.oct.1",0.0416666666666667
"F.2006.oct.2",0.0416666666666667
"F.2006.nov.1",0.0416666666666667
"F.2006.nov.2",0.0416666666666667
"F.2006.dec.1",0.0416666666666667
"F.2006.dec.2",0.0416666666666667
"F.2007.jan.1",0.0416666666666667
"F.2007.jan.2",0.0416666666666667
"F.2007.feb.1",0.0416666666666667
"F.2007.feb.2",0.0416666666666667
"F.2007.mar.1",0.0416666666666667
"F.2007.mar.2",0.0416666666666667
"F.2007.apr.1",0.0416666666666667
"F.2007.apr.2",0.0416666666666667
"F.2007.may.1",0.0416666666666667
"F.2007.may.2",0.0416666666666667
"F.2007.jun.1",0.0416666666666667
"F.2007.jun.2",0.0416666666666667
"F.2007.jul.1",0.0416666666666667
"F.2007.jul.2",0.0416666666666667
"F.2007.aug.1",0.0416666666666667
"F.2007.aug.2",0.0416666666666667
"F.2007.sep.1",0.0416666666666667
"F.2007.sep.2",0.0416666666666667
"F.2007.oct.1",0.0416666666666667
"F.2007.oct.2",0.0416666666666667
"F.2007.nov.1",0.0416666666666667
"F.2007.nov.2",0.0416666666666667
"F.2007.dec.1",0.0416666666666667
"F.2007.dec.2",0.0416666666666667
"F.2008.jan.1",0.0416666666666667
"F.2008.jan.2",0.0416666666666667
"F.2008.feb.1",0.0416666666666667
"F.2008.feb.2",0.0416666666666667
"F.2008.mar.1",0.0416666666666667
"F.2008.mar.2",0.0416666666666667
"F.2008.apr.1",0.0416666666666667
"F.2008.apr.2",0.0416666666666667
"F.2008.may.1",0.0416666666666667
"F.2008.may.2",0.0416666666666667
"F.2008.jun.1",0.0416666666666667
"F.2008.jun.2",0.0416666666666667
"F.2008.jul.1",0.0416666666666667
"F.2008.jul.2",0.0416666666666667
"F.2008.aug.1",0.0416666666666667
"F.2008.aug.2",0.0416666666666667
"F.2008.sep.1",0.0416666666666667
"F.2008.sep.2",0.0416666666666667
"F.2008.oct.1",0.0416666666666667
"F.2008.oct.2",0.0416666666666667
"F.2008.nov.1",0.0416666666666667
"F.2008.nov.2",0.0416666666666667
"F.2008.dec.1",0.0416666666666667
"F.2008.dec.2",0.0416666666666667
