"","seasonality"
"F.1994.oct.2",0.0260887976559403
"F.1994.nov.1",0.0439182550669904
"F.1994.nov.2",0.0439182550669904
"F.1994.dec.1",0.0366916754592352
"F.1994.dec.2",0.0366916754592352
"F.1995.jan.1",0.0331651550394087
"F.1995.jan.2",0.0331651550394087
"F.1995.feb.1",0.0455917889197341
"F.1995.feb.2",0.0455917889197341
"F.1995.mar.1",0.0482728885672867
"F.1995.mar.2",0.0482728885672867
"F.1995.apr.1",0.0404359722392694
"F.1995.apr.2",0.0404359722392694
"F.1995.may.1",0.0543668224707573
"F.1995.may.2",0.0543668224707573
"F.1995.jun.1",0.0486196643222884
"F.1995.jun.2",0.0486196643222884
"F.1995.jul.1",0.0528290370013652
"F.1995.jul.2",0.0528290370013652
"F.1995.aug.1",0.0481105264246737
"F.1995.aug.2",0.0481105264246737
"F.1995.sep.1",0.0217392485060489
"F.1995.sep.2",0.0217392485060489
"F.1995.oct.1",0.0265503114616981
"F.1995.oct.2",0.0265503114616981
"F.1995.nov.1",0.0440540835086026
"F.1995.nov.2",0.0440540835086026
"F.1995.dec.1",0.0362645015388671
"F.1995.dec.2",0.0362645015388671
"F.1996.jan.1",0.0311215282870674
"F.1996.jan.2",0.0311215282870674
"F.1996.feb.1",0.042536952322959
"F.1996.feb.2",0.042536952322959
"F.1996.mar.1",0.0447754805564983
"F.1996.mar.2",0.0447754805564983
"F.1996.apr.1",0.0377600651854713
"F.1996.apr.2",0.0377600651854713
"F.1996.may.1",0.0511200714922227
"F.1996.may.2",0.0511200714922227
"F.1996.jun.1",0.0466365963623586
"F.1996.jun.2",0.0466365963623586
"F.1996.jul.1",0.0517223988645188
"F.1996.jul.2",0.0517223988645188
"F.1996.aug.1",0.0486842190090522
"F.1996.aug.2",0.0486842190090522
"F.1996.sep.1",0.0227613973095123
"F.1996.sep.2",0.0227613973095123
"F.1996.oct.1",0.0290325513134848
"F.1996.oct.2",0.0290325513134848
"F.1996.nov.1",0.0503950222130686
"F.1996.nov.2",0.0503950222130686
"F.1996.dec.1",0.0434537170837861
"F.1996.dec.2",0.0434537170837861
"F.1997.jan.1",0.025556076539112
"F.1997.jan.2",0.025556076539112
"F.1997.feb.1",0.0364376043054643
"F.1997.feb.2",0.0364376043054643
"F.1997.mar.1",0.040106076989052
"F.1997.mar.2",0.040106076989052
"F.1997.apr.1",0.0350693834236239
"F.1997.apr.2",0.0350693834236239
"F.1997.may.1",0.0493500452940807
"F.1997.may.2",0.0493500452940807
"F.1997.jun.1",0.0463949980461726
"F.1997.jun.2",0.0463949980461726
"F.1997.jul.1",0.0531534017037666
"F.1997.jul.2",0.0531534017037666
"F.1997.aug.1",0.0512468971972085
"F.1997.aug.2",0.0512468971972085
"F.1997.sep.1",0.0245976448780898
"F.1997.sep.2",0.0245976448780898
"F.1997.oct.1",0.0319667012377074
"F.1997.oct.2",0.0319667012377074
"F.1997.nov.1",0.0566483125472961
"F.1997.nov.2",0.0566483125472961
"F.1997.dec.1",0.0494728578384262
"F.1997.dec.2",0.0494728578384262
"F.1998.jan.1",0.02806989713512
"F.1998.jan.2",0.02806989713512
"F.1998.feb.1",0.0401735929418382
"F.1998.feb.2",0.0401735929418382
"F.1998.mar.1",0.0444040432189859
"F.1998.mar.2",0.0444040432189859
"F.1998.apr.1",0.038472831535387
"F.1998.apr.2",0.038472831535387
"F.1998.may.1",0.0535962663382907
"F.1998.may.2",0.0535962663382907
"F.1998.jun.1",0.0491751228642697
"F.1998.jun.2",0.0491751228642697
"F.1998.jul.1",0.0548664333855062
"F.1998.jul.2",0.0548664333855062
"F.1998.aug.1",0.0508378878178635
"F.1998.aug.2",0.0508378878178635
"F.1998.sep.1",0.0233789179691546
"F.1998.sep.2",0.0233789179691546
"F.1998.oct.1",0.0288450394909657
"F.1998.oct.2",0.0288450394909657
"F.1998.nov.1",0.0483532279481157
"F.1998.nov.2",0.0483532279481157
"F.1998.dec.1",0.0398267393545028
"F.1998.dec.2",0.0398267393545028
"F.1999.jan.1",0.0384955446234056
"F.1999.jan.2",0.0384955446234056
"F.1999.feb.1",0.0518425457427288
"F.1999.feb.2",0.0518425457427288
"F.1999.mar.1",0.0537714395340202
"F.1999.mar.2",0.0537714395340202
"F.1999.apr.1",0.0437999787196614
"F.1999.apr.2",0.0437999787196614
"F.1999.may.1",0.0572863289806833
"F.1999.may.2",0.0572863289806833
"F.1999.jun.1",0.0494476417096362
"F.1999.jun.2",0.0494476417096362
"F.1999.jul.1",0.051910472730465
"F.1999.jul.2",0.051910472730465
"F.1999.aug.1",0.0453479531271729
"F.1999.aug.2",0.0453479531271729
"F.1999.sep.1",0.0196900969120315
"F.1999.sep.2",0.0196900969120315
"F.1999.oct.1",0.022996476591721
"F.1999.oct.2",0.022996476591721
"F.1999.nov.1",0.0365692203493875
"F.1999.nov.2",0.0365692203493875
"F.1999.dec.1",0.0288423009790866
"F.1999.dec.2",0.0288423009790866
"F.2000.jan.1",0.0384012853497091
"F.2000.jan.2",0.0384012853497091
"F.2000.feb.1",0.0442209085204143
"F.2000.feb.2",0.0442209085204143
"F.2000.mar.1",0.0642268982419988
"F.2000.mar.2",0.0642268982419988
"F.2000.apr.1",0.0378329552829456
"F.2000.apr.2",0.0378329552829456
"F.2000.may.1",0.0484970279983915
"F.2000.may.2",0.0484970279983915
"F.2000.jun.1",0.0338243515006427
"F.2000.jun.2",0.0338243515006427
"F.2000.jul.1",0.0365779569806313
"F.2000.jul.2",0.0365779569806313
"F.2000.aug.1",0.0358057374911738
"F.2000.aug.2",0.0358057374911738
"F.2000.sep.1",0.0386211010982273
"F.2000.sep.2",0.0386211010982273
"F.2000.oct.1",0.0339547422525258
"F.2000.oct.2",0.0339547422525258
"F.2000.nov.1",0.0418111159787186
"F.2000.nov.2",0.0418111159787186
"F.2000.dec.1",0.046225919304621
"F.2000.dec.2",0.046225919304621
"F.2001.jan.1",0.0334189094000578
"F.2001.jan.2",0.0334189094000578
"F.2001.feb.1",0.0278942778687537
"F.2001.feb.2",0.0278942778687537
"F.2001.mar.1",0.0393440564590294
"F.2001.mar.2",0.0393440564590294
"F.2001.apr.1",0.041369753766881
"F.2001.apr.2",0.041369753766881
"F.2001.may.1",0.0480537624654894
"F.2001.may.2",0.0480537624654894
"F.2001.jun.1",0.0270835390575159
"F.2001.jun.2",0.0270835390575159
"F.2001.jul.1",0.0476605158180164
"F.2001.jul.2",0.0476605158180164
"F.2001.aug.1",0.0624860918439958
"F.2001.aug.2",0.0624860918439958
"F.2001.sep.1",0.0139727306504462
"F.2001.sep.2",0.0139727306504462
"F.2001.oct.1",0.0303651042776326
"F.2001.oct.2",0.0303651042776326
"F.2001.nov.1",0.0800341344648956
"F.2001.nov.2",0.0800341344648956
"F.2001.dec.1",0.0483171239272862
"F.2001.dec.2",0.0483171239272862
"F.2002.jan.1",0.00193635904269148
"F.2002.jan.2",0.00193635904269148
"F.2002.feb.1",0.071798465976436
"F.2002.feb.2",0.071798465976436
"F.2002.mar.1",0.0727875041075446
"F.2002.mar.2",0.0727875041075446
"F.2002.apr.1",0.0839063383912537
"F.2002.apr.2",0.0839063383912537
"F.2002.may.1",0.0743097221127656
"F.2002.may.2",0.0743097221127656
"F.2002.jun.1",0.0577058060707833
"F.2002.jun.2",0.0577058060707833
"F.2002.jul.1",0.0489110930550447
"F.2002.jul.2",0.0489110930550447
"F.2002.aug.1",0.0392949418150369
"F.2002.aug.2",0.0392949418150369
"F.2002.sep.1",0.0176055957806786
"F.2002.sep.2",0.0176055957806786
"F.2002.oct.1",0.003396264202593
"F.2002.oct.2",0.003396264202593
"F.2002.nov.1",0.0236203100340454
"F.2002.nov.2",0.0236203100340454
"F.2002.dec.1",0.00472759941112684
"F.2002.dec.2",0.00472759941112684
"F.2003.jan.1",0
"F.2003.jan.2",0
"F.2003.feb.1",0
"F.2003.feb.2",0
"F.2003.mar.1",0.140730250870193
"F.2003.mar.2",0.140730250870193
"F.2003.apr.1",0
"F.2003.apr.2",0
"F.2003.may.1",0
"F.2003.may.2",0
"F.2003.jun.1",0.00505064063492126
"F.2003.jun.2",0.00505064063492126
"F.2003.jul.1",0.0015205054137596
"F.2003.jul.2",0.0015205054137596
"F.2003.aug.1",0
"F.2003.aug.2",0
"F.2003.sep.1",0
"F.2003.sep.2",0
"F.2003.oct.1",0.0557704500233422
"F.2003.oct.2",0.0557704500233422
"F.2003.nov.1",0
"F.2003.nov.2",0
"F.2003.dec.1",0.296928153057784
"F.2003.dec.2",0.296928153057784
"F.2004.jan.1",0
"F.2004.jan.2",0
"F.2004.feb.1",0
"F.2004.feb.2",0
"F.2004.mar.1",0.0826404795422646
"F.2004.mar.2",0.0826404795422646
"F.2004.apr.1",0
"F.2004.apr.2",0
"F.2004.may.1",0.0198591622427127
"F.2004.may.2",0.0198591622427127
"F.2004.jun.1",0.0911566761120633
"F.2004.jun.2",0.0911566761120633
"F.2004.jul.1",0.120888201818991
"F.2004.jul.2",0.120888201818991
"F.2004.aug.1",0
"F.2004.aug.2",0
"F.2004.sep.1",0
"F.2004.sep.2",0
"F.2004.oct.1",0.0662438097378111
"F.2004.oct.2",0.0662438097378111
"F.2004.nov.1",0.0645796735005404
"F.2004.nov.2",0.0645796735005404
"F.2004.dec.1",0.0546319970456171
"F.2004.dec.2",0.0546319970456171
"F.2005.jan.1",0.0207199623359028
"F.2005.jan.2",0.0207199623359028
"F.2005.feb.1",0.106924150859698
"F.2005.feb.2",0.106924150859698
"F.2005.mar.1",0.0470788087136861
"F.2005.mar.2",0.0470788087136861
"F.2005.apr.1",0.0753832466703344
"F.2005.apr.2",0.0753832466703344
"F.2005.may.1",0.028725229912646
"F.2005.may.2",0.028725229912646
"F.2005.jun.1",0.0133173271774642
"F.2005.jun.2",0.0133173271774642
"F.2005.jul.1",0.020600626678605
"F.2005.jul.2",0.020600626678605
"F.2005.aug.1",0.019459645244835
"F.2005.aug.2",0.019459645244835
"F.2005.sep.1",0.0468507005504714
"F.2005.sep.2",0.0468507005504714
"F.2005.oct.1",0.0421935458171858
"F.2005.oct.2",0.0421935458171858
"F.2005.nov.1",0.040629078588059
"F.2005.nov.2",0.040629078588059
"F.2005.dec.1",0.0381176774511129
"F.2005.dec.2",0.0381176774511129
"F.2006.jan.1",0.0434812042163253
"F.2006.jan.2",0.0434812042163253
"F.2006.feb.1",0.0563818264625687
"F.2006.feb.2",0.0563818264625687
"F.2006.mar.1",0.0417314987654421
"F.2006.mar.2",0.0417314987654421
"F.2006.apr.1",0.0255096760399399
"F.2006.apr.2",0.0255096760399399
"F.2006.may.1",0.0584091369802215
"F.2006.may.2",0.0584091369802215
"F.2006.jun.1",0.0706618195047272
"F.2006.jun.2",0.0706618195047272
"F.2006.jul.1",0.0406903702694352
"F.2006.jul.2",0.0406903702694352
"F.2006.aug.1",0.0533984461771773
"F.2006.aug.2",0.0533984461771773
"F.2006.sep.1",0.0660461048668864
"F.2006.sep.2",0.0660461048668864
"F.2006.oct.1",0.00939439277259397
"F.2006.oct.2",0.00939439277259397
"F.2006.nov.1",0.00403347541323936
"F.2006.nov.2",0.00403347541323936
"F.2006.dec.1",0.0302620485314429
"F.2006.dec.2",0.0302620485314429
"F.2007.jan.1",0.0424434434602035
"F.2007.jan.2",0.0424434434602035
"F.2007.feb.1",0.0524711440103875
"F.2007.feb.2",0.0524711440103875
"F.2007.mar.1",0
"F.2007.mar.2",0
"F.2007.apr.1",0.054627866258678
"F.2007.apr.2",0.054627866258678
"F.2007.may.1",0.0520607890808315
"F.2007.may.2",0.0520607890808315
"F.2007.jun.1",0.0637867350141012
"F.2007.jun.2",0.0637867350141012
"F.2007.jul.1",0.0634963084519572
"F.2007.jul.2",0.0634963084519572
"F.2007.aug.1",0.0680406276083625
"F.2007.aug.2",0.0680406276083625
"F.2007.sep.1",0.0386194524724441
"F.2007.sep.2",0.0386194524724441
"F.2007.oct.1",0.00229525143350399
"F.2007.oct.2",0.00229525143350399
"F.2007.nov.1",0.0388632292697789
"F.2007.nov.2",0.0388632292697789
"F.2007.dec.1",0.0232951529397516
"F.2007.dec.2",0.0232951529397516
"F.2008.jan.1",0.0564113541372073
"F.2008.jan.2",0.0564113541372073
"F.2008.feb.1",0.0450535697537749
"F.2008.feb.2",0.0450535697537749
"F.2008.mar.1",0.00172145782537798
"F.2008.mar.2",0.00172145782537798
"F.2008.apr.1",0.0255141340666341
"F.2008.apr.2",0.0255141340666341
"F.2008.may.1",0.0539283321533533
"F.2008.may.2",0.0539283321533533
"F.2008.jun.1",0.044474609030024
"F.2008.jun.2",0.044474609030024
"F.2008.jul.1",0.0528265030632762
"F.2008.jul.2",0.0528265030632762
"F.2008.aug.1",0.0436233478308169
"F.2008.aug.2",0.0436233478308169
"F.2008.sep.1",0.00725464226039048
"F.2008.sep.2",0.00725464226039048
"F.2008.oct.1",0.0951064565753908
"F.2008.oct.2",0.0951064565753908
"F.2008.nov.1",0.0497391370859925
"F.2008.nov.2",0.0497391370859925
"F.2008.dec.1",0.0243464562177616
"F.2008.dec.2",0.0243464562177616
